,property_type,area_m2,price_usd,lat,lon,state
5292,apartment,Rio de Janeiro,Southeast,-22.975479,-43.206188,$65.00
5293,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$140.00
5294,apartment,Rio de Janeiro,Southeast,-22.995668,-43.255493,$78.00
5295,apartment,Rio de Janeiro,Southeast,-22.81672,-43.2071616,$74.00
5296,apartment,Rio de Janeiro,Southeast,-22.952101,-43.195904,$96.00
5297,apartment,Rio de Janeiro,Southeast,-23.001205,-43.341537,$100.00
5298,house,Rio de Janeiro,Southeast,-22.9442624,-43.0430958,$180.00
5299,apartment,Rio de Janeiro,Southeast,-22.845638,-43.257355,$62.00
5300,apartment,Rio de Janeiro,Southeast,-22.9891472,-43.3522066,$163.00
5301,house,Rio de Janeiro,Southeast,-22.984381,-43.489609,$84.00
5302,apartment,Rio de Janeiro,Southeast,-22.904367,-43.109356,$60.00
5303,apartment,Rio de Janeiro,Southeast,-22.93092,-43.356548,$72.00
5304,apartment,Rio de Janeiro,Southeast,-22.89315,-43.282814,$98.00
5305,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$100.00
5306,apartment,Rio de Janeiro,Southeast,-23.00695,-43.40945,$101.00
5307,apartment,Rio de Janeiro,Southeast,-22.918749,-43.236431,
5308,house,Rio de Janeiro,Southeast,-22.9108433,-43.2890241,$65.00
5309,house,Rio de Janeiro,Southeast,-22.8775797,-42.8093939,$170.00
5310,apartment,Rio de Janeiro,Southeast,-22.974054,-43.187428,$145.00
5311,apartment,Rio de Janeiro,Southeast,-22.882977,-43.27964,$101.00
5312,apartment,Rio de Janeiro,Southeast,-22.607416,-42.008881,$177.00
5313,apartment,Rio de Janeiro,Southeast,-22.9263123,-43.2221188,$87.00
5314,apartment,Rio de Janeiro,Southeast,-22.899942,-43.281296,$105.00
5315,apartment,Rio de Janeiro,Southeast,-23.002188,-43.351018,$82.00
5316,apartment,Rio de Janeiro,Southeast,-22.9683094,-43.1852811,$118.00
5317,house,Rio de Janeiro,Southeast,-23.003313,-43.440395,$250.00
5318,house,Rio de Janeiro,Southeast,-22.956772,-43.33279,$143.00
5319,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,
5320,apartment,Rio de Janeiro,Southeast,-23.00218,-43.34748,$131.00
5321,apartment,Rio de Janeiro,Southeast,-22.924299,-43.361336,$78.00
5322,house,Rio de Janeiro,Southeast,-22.931858,-43.0219603,$225.00
5323,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,
5324,house,Rio de Janeiro,Southeast,-22.465082,-41.939487,$62.00
5325,house,Rio de Janeiro,Southeast,-22.932724,-43.393841,$252.00
5326,apartment,Rio de Janeiro,Southeast,-22.9682038,-43.3859083,$70.00
5327,apartment,Rio de Janeiro,Southeast,-22.9337223,-43.3602586,$75.00
5328,apartment,Rio de Janeiro,Southeast,-22.89315,-43.282814,$164.00
5329,apartment,Rio de Janeiro,Southeast,-22.913736,-43.272068,
5330,apartment,Rio de Janeiro,Southeast,-22.970936,-43.394451,$77.00
5331,house,Rio de Janeiro,Southeast,-22.8082864,-43.2001445,$195.00
5332,apartment,Rio de Janeiro,Southeast,-22.901369,-43.123898,$105.00
5333,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,$80.00
5334,apartment,Rio de Janeiro,Southeast,-22.958323,-43.385727,$57.00
5335,apartment,Rio de Janeiro,Southeast,-22.934675,-43.335987,$76.00
5336,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,$132.00
5337,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,$81.00
5338,apartment,Rio de Janeiro,Southeast,-22.9547694,-43.0749636,
5339,apartment,Rio de Janeiro,Southeast,-23.0063187,-43.4303181,$54.00
5340,apartment,Rio de Janeiro,Southeast,-22.844591,-43.308949,
5341,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,$117.00
5342,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,$110.00
5343,apartment,Rio de Janeiro,Southeast,-23.009277,-43.436162,$78.00
5344,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,$141.00
5345,house,Rio de Janeiro,Southeast,-22.928339,-43.335056,$147.00
5346,apartment,Rio de Janeiro,Southeast,-22.927565,-43.359093,$60.00
5347,house,Rio de Janeiro,Southeast,-22.8814272,-43.0378349,$160.00
5348,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,$65.00
5349,apartment,Rio de Janeiro,Southeast,-23.00189,-43.390007,$120.00
5350,apartment,Rio de Janeiro,Southeast,-22.919926,-43.190456,$122.00
5351,house,Rio de Janeiro,Southeast,-22.928919,-43.255779,$112.00
5352,apartment,Rio de Janeiro,Southeast,-22.900564,-43.101181,$107.00
5353,apartment,Rio de Janeiro,Southeast,-22.967552,-43.392059,$73.00
5354,apartment,Rio de Janeiro,Southeast,-23.008099,-43.297207,
5355,apartment,Rio de Janeiro,Southeast,-22.9610902,-43.3937673,$60.00
5356,apartment,Rio de Janeiro,Southeast,-22.914404,-43.219326,$84.00
5357,apartment,Rio de Janeiro,Southeast,-22.926994,-43.29324,$75.00
5358,apartment,Rio de Janeiro,Southeast,-22.953047,-43.195389,$120.00
5359,apartment,Rio de Janeiro,Southeast,-22.943487,-43.25515,$82.00
5360,house,Rio de Janeiro,Southeast,-22.855797,-43.253361,$100.00
5361,house,Rio de Janeiro,Southeast,-22.89315,-43.282814,
5362,apartment,Rio de Janeiro,Southeast,-22.9880454,-43.3108694,$60.00
5363,apartment,Rio de Janeiro,Southeast,-23.012362,-43.443916,$81.00
5364,house,Rio de Janeiro,Southeast,-22.607416,-42.008881,$82.00
5365,apartment,Rio de Janeiro,Southeast,-22.923012,-43.232719,$240.00
5366,apartment,Rio de Janeiro,Southeast,-22.898661,-43.288048,$78.00
5367,apartment,Rio de Janeiro,Southeast,-22.905197,-43.284065,$70.00
5368,apartment,Rio de Janeiro,Southeast,-22.935173,-43.070477,$87.00
5369,house,Rio de Janeiro,Southeast,-22.973616,-43.414402,$170.00
5370,house,Rio de Janeiro,Southeast,-22.943417,-43.031635,$144.00
5371,house,Rio de Janeiro,Southeast,-22.930645,-43.240059,$160.00
5372,apartment,Rio de Janeiro,Southeast,-22.929174,-43.231567,$110.00
5373,apartment,Rio de Janeiro,Southeast,-23.0200443,-43.4794688,$90.00
5374,apartment,Rio de Janeiro,Southeast,-22.903627,-43.124226,$154.00
5375,apartment,Rio de Janeiro,Southeast,-22.912226,-43.264011,$65.00
5376,house,Rio de Janeiro,Southeast,-22.487602,-41.918324,$90.00
5377,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,$70.00
5378,apartment,Rio de Janeiro,Southeast,-22.903612,-43.101875,$82.00
5379,house,Rio de Janeiro,Southeast,-22.9855277,-43.4597967,$240.00
5380,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,$77.00
5381,apartment,Rio de Janeiro,Southeast,-22.976603,-43.191399,
5382,apartment,Rio de Janeiro,Southeast,-22.92046,-43.26667,$200.00
5383,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,$128.00
5384,apartment,Rio de Janeiro,Southeast,-22.465082,-41.939487,$70.00
5385,apartment,Rio de Janeiro,Southeast,-22.913736,-43.272068,
5386,house,Rio de Janeiro,Southeast,-22.92046,-43.26667,
5387,apartment,Rio de Janeiro,Southeast,-22.917889,-43.259933,
5388,house,Rio de Janeiro,Southeast,-22.930389,-43.269073,$170.00
5389,apartment,Rio de Janeiro,Southeast,-22.9813111,-43.1910241,$75.00
5390,apartment,Rio de Janeiro,Southeast,-22.9700092,-43.1864036,
5391,apartment,Rio de Janeiro,Southeast,-22.919714,-43.238762,$152.00
5392,apartment,Rio de Janeiro,Southeast,-23.0244911,-43.4632092,$90.00
5393,house,Rio de Janeiro,Southeast,-22.841627,-43.2644,$63.00
5394,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,$75.00
5395,apartment,Rio de Janeiro,Southeast,-23.0099823,-43.4649006,$148.00
5396,apartment,Rio de Janeiro,Southeast,-22.9402461,-43.3576553,$81.00
5397,house,Rio de Janeiro,Southeast,-22.984114,-43.493359,$80.00
5398,apartment,Rio de Janeiro,Southeast,-23.003313,-43.440395,$69.00
5399,apartment,Rio de Janeiro,Southeast,-22.901859,-43.110249,$60.00
5400,apartment,Rio de Janeiro,Southeast,-22.952101,-43.195904,$165.00
5401,house,Rio de Janeiro,Southeast,-22.935555,-43.3601,$181.00
5402,apartment,Rio de Janeiro,Southeast,-22.924782,-43.359634,$89.00
5403,apartment,Rio de Janeiro,Southeast,-22.8115439,-43.2131225,$70.00
5404,apartment,Rio de Janeiro,Southeast,-22.9981084,-43.360172,
5405,apartment,Rio de Janeiro,Southeast,-22.7971533,-43.1937634,$104.00
5406,apartment,Rio de Janeiro,Southeast,-22.9033941,-43.2566912,$76.00
5407,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,$198.00
5408,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,$70.00
5409,apartment,Rio de Janeiro,Southeast,-22.8878959,-43.2782387,$100.00
5410,apartment,Rio de Janeiro,Southeast,-22.940643,-43.250263,$100.00
5411,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,$118.00
5412,apartment,Rio de Janeiro,Southeast,-23.0002715,-43.3342682,$74.00
5413,apartment,Rio de Janeiro,Southeast,-22.824287,-43.043255,$67.00
5414,apartment,Rio de Janeiro,Southeast,-23.003313,-43.440395,$67.00
5415,apartment,Rio de Janeiro,Southeast,-22.925322,-43.232567,$70.00
5416,apartment,Rio de Janeiro,Southeast,-22.962494,-43.223068,$75.00
5417,apartment,Rio de Janeiro,Southeast,-22.970006,-43.393471,$84.00
5418,apartment,Rio de Janeiro,Southeast,-22.905773,-43.096428,$85.00
5419,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,$116.00
5420,apartment,Rio de Janeiro,Southeast,-22.836164,-43.322224,$108.00
5421,apartment,Rio de Janeiro,Southeast,-22.906544,-43.269073,$60.00
5422,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,
5423,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$63.00
5424,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$190.00
5425,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$137.00
5426,apartment,Rio de Janeiro,Southeast,-22.979204,-43.18985,$78.00
5427,apartment,Rio de Janeiro,Southeast,-23.0190299,-43.4690486,$191.00
5428,house,Rio de Janeiro,Southeast,-22.914701,-43.244896,$210.00
5429,apartment,Rio de Janeiro,Southeast,-22.919079,-43.253876,$84.00
5430,house,Rio de Janeiro,Southeast,-22.9535569,-43.0620316,$250.00
5431,house,Rio de Janeiro,Southeast,-22.788343,-42.137508,$156.00
5432,house,Rio de Janeiro,Southeast,-22.989748,-43.484791,$84.00
5433,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,$144.00
5434,apartment,Rio de Janeiro,Southeast,-22.961102,-43.204967,$80.00
5435,apartment,Rio de Janeiro,Southeast,-22.98501,-43.208004,$104.00
5436,apartment,Rio de Janeiro,Southeast,-22.921227,-43.225548,$106.00
5437,house,Rio de Janeiro,Southeast,-23.0219906,-43.4525407,$200.00
5438,apartment,Rio de Janeiro,Southeast,-22.933111,-43.352722,$53.00
5439,house,Rio de Janeiro,Southeast,-22.9456643,-43.0211105,$200.00
5440,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$102.00
5441,apartment,Rio de Janeiro,Southeast,-23.0044783,-43.3423872,$126.00
5442,apartment,Rio de Janeiro,Southeast,-22.935023,-43.363914,$70.00
5443,apartment,Rio de Janeiro,Southeast,-22.98501,-43.208004,$75.00
5444,apartment,Rio de Janeiro,Southeast,-22.912924,-43.372177,$61.00
5445,apartment,Rio de Janeiro,Southeast,-22.9363661,-43.3492493,$54.00
5446,apartment,Rio de Janeiro,Southeast,-22.978764,-43.194691,$189.00
5447,apartment,Rio de Janeiro,Southeast,-23.0150389,-43.5199689,$124.00
5448,apartment,Rio de Janeiro,Southeast,-22.9681736,-43.3907025,$153.00
5449,house,Rio de Janeiro,Southeast,-22.898705,-43.043774,$250.00
5450,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,$88.00
5451,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,$86.00
5452,apartment,Rio de Janeiro,Southeast,-22.939579,-43.249523,$86.00
5453,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,$140.00
5454,apartment,Rio de Janeiro,Southeast,-22.9734738,-43.1913719,$65.00
5455,apartment,Rio de Janeiro,Southeast,-22.9022863,-43.2865885,$96.00
5456,apartment,Rio de Janeiro,Southeast,-22.962196,-43.178349,$70.00
5457,apartment,Rio de Janeiro,Southeast,-22.925402,-43.365238,$80.00
5458,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,$63.00
5459,house,Rio de Janeiro,Southeast,-22.9258879,-43.3435939,$190.00
5460,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,
5461,apartment,Rio de Janeiro,Southeast,-22.88611,-43.28904,
5462,apartment,Rio de Janeiro,Southeast,-22.909304,-43.302429,
5463,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,$104.00
5464,apartment,Rio de Janeiro,Southeast,-22.970936,-43.394451,$152.00
5465,house,Rio de Janeiro,Southeast,-22.8072927,-43.2103203,
5466,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,$68.00
5467,house,Rio de Janeiro,Southeast,-22.9275629,-43.3822318,$200.00
5468,house,Rio de Janeiro,Southeast,-22.929167,-43.017059,$170.00
5469,apartment,Rio de Janeiro,Southeast,-22.931274,-43.348412,$99.00
5470,apartment,Rio de Janeiro,Southeast,-22.9362944,-43.3402993,$92.00
5471,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$153.00
5472,house,Rio de Janeiro,Southeast,-22.896902,-43.058937,$204.00
5473,apartment,Rio de Janeiro,Southeast,-22.899939,-43.244259,$56.00
5474,apartment,Rio de Janeiro,Southeast,-22.933163,-43.17466,$78.00
5475,apartment,Rio de Janeiro,Southeast,-22.977186,-43.230812,$71.00
5476,house,Rio de Janeiro,Southeast,-22.905544,-43.283672,$64.00
5477,apartment,Rio de Janeiro,Southeast,-22.906248,-43.10947,$140.00
5478,apartment,Rio de Janeiro,Southeast,-22.929531,-43.183189,$55.00
5479,apartment,Rio de Janeiro,Southeast,-22.736795,-42.883278,
5480,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,$80.00
5481,apartment,Rio de Janeiro,Southeast,-22.935023,-43.363914,$59.00
5482,apartment,Rio de Janeiro,Southeast,-22.9637834,-43.1762737,$100.00
5483,apartment,Rio de Janeiro,Southeast,-22.915812,-43.218437,$115.00
5484,apartment,Rio de Janeiro,Southeast,-22.879761,-43.014629,$70.00
5485,apartment,Rio de Janeiro,Southeast,-22.94071,-43.178349,
5486,house,Rio de Janeiro,Southeast,-22.924084,-43.353516,$88.00
5487,apartment,Rio de Janeiro,Southeast,-23.01026,-43.473493,$172.00
5488,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$114.00
5489,apartment,Rio de Janeiro,Southeast,-22.92046,-43.26667,$200.00
5490,apartment,Rio de Janeiro,Southeast,-22.96482037,-43.21972396,
5491,apartment,Rio de Janeiro,Southeast,-23.000669,-43.392197,$93.00
5492,house,Rio de Janeiro,Southeast,-22.941214,-42.933662,
5493,apartment,Rio de Janeiro,Southeast,-22.914701,-43.244896,$59.00
5494,house,Rio de Janeiro,Southeast,-22.9561305,-43.0291246,
5495,house,Rio de Janeiro,Southeast,-22.927464,-43.259396,
5496,apartment,Rio de Janeiro,Southeast,-23.000906,-43.398356,$95.00
5497,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,$146.00
5498,apartment,Rio de Janeiro,Southeast,-22.983685,-43.222523,$90.00
5499,apartment,Rio de Janeiro,Southeast,-22.989736,-43.354154,$160.00
5500,house,Rio de Janeiro,Southeast,-22.9108433,-43.2890241,$79.00
5501,apartment,Rio de Janeiro,Southeast,-22.904106,-43.282597,$61.00
5502,apartment,Rio de Janeiro,Southeast,-22.885574,-43.1008,$56.00
5503,house,Rio de Janeiro,Southeast,-22.528521,-41.962433,$129.00
5504,apartment,Rio de Janeiro,Southeast,-22.9150567,-43.2163984,$84.00
5505,apartment,Rio de Janeiro,Southeast,-22.928265,-43.177067,$89.00
5506,apartment,Rio de Janeiro,Southeast,-22.904091,-43.104031,$84.00
5507,apartment,Rio de Janeiro,Southeast,-22.956388,-43.375317,$66.00
5508,house,Rio de Janeiro,Southeast,-22.372837,-43.08746,$150.00
5509,apartment,Rio de Janeiro,Southeast,-22.890429,-43.089886,$88.00
5510,house,Rio de Janeiro,Southeast,-22.991501,-43.505203,$80.00
5511,house,Rio de Janeiro,Southeast,-22.9057877,-43.2965095,$77.00
5512,apartment,Rio de Janeiro,Southeast,-22.917667,-43.218822,$100.00
5513,apartment,Rio de Janeiro,Southeast,-22.970936,-43.394451,$71.00
5514,apartment,Rio de Janeiro,Southeast,-23.000669,-43.392197,$105.00
5515,apartment,Rio de Janeiro,Southeast,-22.904367,-43.109356,$115.00
5516,apartment,Rio de Janeiro,Southeast,-22.985123,-43.195297,$98.00
5517,apartment,Rio de Janeiro,Southeast,-22.4071823,-42.9648048,$83.00
5518,apartment,Rio de Janeiro,Southeast,-23.001205,-43.341537,$68.00
5519,apartment,Rio de Janeiro,Southeast,-23.0189319,-43.4558812,$190.00
5520,apartment,Rio de Janeiro,Southeast,-22.901587,-43.088673,$57.00
5521,apartment,Rio de Janeiro,Southeast,-22.94775,-43.192875,$110.00
5522,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,$144.00
5523,apartment,Rio de Janeiro,Southeast,-22.926907,-43.212238,$75.00
5524,apartment,Rio de Janeiro,Southeast,-22.962952,-43.183189,$121.00
5525,apartment,Rio de Janeiro,Southeast,-22.91893,-43.214657,
5526,apartment,Rio de Janeiro,Southeast,-22.919437,-43.387928,$53.00
5527,apartment,Rio de Janeiro,Southeast,-22.881121,-42.016003,
5528,apartment,Rio de Janeiro,Southeast,-22.932674,-43.188034,
5529,apartment,Rio de Janeiro,Southeast,-23.0159777,-43.4664665,$85.00
5530,house,Rio de Janeiro,Southeast,-22.8252769,-43.1688594,$105.00
5531,apartment,Rio de Janeiro,Southeast,-22.936752,-43.175926,$65.00
5532,house,Rio de Janeiro,Southeast,-22.781237,-41.949409,
5533,apartment,Rio de Janeiro,Southeast,-22.917605,-43.3928011,
5534,house,Rio de Janeiro,Southeast,-22.801558,-43.422932,$120.00
5535,apartment,Rio de Janeiro,Southeast,-22.924566,-43.250824,$61.00
5536,apartment,Rio de Janeiro,Southeast,-22.874758,-43.267864,$60.00
5537,house,Rio de Janeiro,Southeast,-22.9317119,-43.363728,$212.00
5538,apartment,Rio de Janeiro,Southeast,-22.9152976,-43.2537265,
5539,apartment,Rio de Janeiro,Southeast,-22.962952,-43.183189,
5540,apartment,Rio de Janeiro,Southeast,-22.951765,-43.176922,$94.00
5541,apartment,Rio de Janeiro,Southeast,-22.941095,-43.31498,$72.00
5542,apartment,Rio de Janeiro,Southeast,-22.965425,-43.408985,$63.00
5543,apartment,Rio de Janeiro,Southeast,-22.890114,-43.27063,$68.00
5544,apartment,Rio de Janeiro,Southeast,-22.944958,-43.240059,$148.00
5545,apartment,Rio de Janeiro,Southeast,-22.930389,-43.269073,
5546,house,Rio de Janeiro,Southeast,-22.9261527,-43.3657578,$65.00
5547,apartment,Rio de Janeiro,Southeast,-22.894596,-43.36084,$64.00
5548,apartment,Rio de Janeiro,Southeast,-22.898928,-43.26791,$65.00
5549,house,Rio de Janeiro,Southeast,-22.912468,-43.226757,$181.00
5550,apartment,Rio de Janeiro,Southeast,-22.984177,-43.212238,$56.00
5551,apartment,Rio de Janeiro,Southeast,-22.904787,-43.091812,$75.00
5552,house,Rio de Janeiro,Southeast,-22.535505,-41.973385,$85.00
5553,house,Rio de Janeiro,Southeast,-23.003313,-43.440395,$200.00
5554,apartment,Rio de Janeiro,Southeast,-22.930645,-43.240059,$130.00
5555,apartment,Rio de Janeiro,Southeast,-22.908054,-43.103638,$120.00
5556,apartment,Rio de Janeiro,Southeast,-22.902987,-43.094185,$77.00
5557,apartment,Rio de Janeiro,Southeast,-23.010663,-43.357759,$77.00
5558,apartment,Rio de Janeiro,Southeast,-22.96744,-43.21587,$67.00
5559,house,Rio de Janeiro,Southeast,-22.943913,-43.352394,$197.00
5560,apartment,Rio de Janeiro,Southeast,-22.962261,-43.421124,$60.00
5561,apartment,Rio de Janeiro,Southeast,-22.922518,-43.369705,$71.00
5562,apartment,Rio de Janeiro,Southeast,-23.007157,-43.441335,$81.00
5563,apartment,Rio de Janeiro,Southeast,-22.936693,-43.183189,$133.00
5564,apartment,Rio de Janeiro,Southeast,-23.0150389,-43.5199689,
5565,apartment,Rio de Janeiro,Southeast,-22.898705,-43.043774,$53.00
5566,apartment,Rio de Janeiro,Southeast,-22.968903,-43.185005,$65.00
5567,apartment,Rio de Janeiro,Southeast,-22.929174,-43.231567,$90.00
5568,apartment,Rio de Janeiro,Southeast,-22.9856894,-43.1911696,$63.00
5569,apartment,Rio de Janeiro,Southeast,-22.925093,-43.327053,$75.00
5570,house,Rio de Janeiro,Southeast,-22.9179579,-43.3902099,$151.00
5571,apartment,Rio de Janeiro,Southeast,-22.966846,-43.192875,$82.00
5572,apartment,Rio de Janeiro,Southeast,-22.968031,-43.47411,$66.00
5573,apartment,Rio de Janeiro,Southeast,-22.934788,-43.327747,$82.00
5574,apartment,Rio de Janeiro,Southeast,-22.926592,-43.256851,$85.00
5575,apartment,Rio de Janeiro,Southeast,-22.953329,-43.189819,$95.00
5576,apartment,Rio de Janeiro,Southeast,-22.985123,-43.195297,$100.00
5577,apartment,Rio de Janeiro,Southeast,-22.906288,-43.099586,
5578,apartment,Rio de Janeiro,Southeast,-22.966091,-43.188034,
5579,apartment,Rio de Janeiro,Southeast,-23.002042,-43.341815,$107.00
5580,apartment,Rio de Janeiro,Southeast,-22.951616,-43.206188,$65.00
5581,apartment,Rio de Janeiro,Southeast,-22.926592,-43.256851,$85.00
